Protein_ID,Actual_Sites,DualEvo_Predicted,DualEvo_Precision,DualEvo_Recall,DualEvo_F1,SCREEN_Predicted,SCREEN_Precision,SCREEN_Recall,SCREEN_F1,Squidly_Predicted,Squidly_Precision,Squidly_Recall,Squidly_F1
P74297,"[65, 163]","[65, 163]",1.0,1.0,1.0,"[9, 65, 163, 165, 444]",0.4,1.0,0.5714285714285715,[163],1.0,0.5,0.6666666666666666
B6H6L7,"[57, 60, 170]","[57, 60, 170]",1.0,1.0,1.0,"[57, 60, 127, 170, 175, 344]",0.5,1.0,0.6666666666666666,"[57, 60, 170]",1.0,1.0,1.0
F1SY74,[526],[526],1.0,1.0,1.0,"[382, 526]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
Q0WSX8,[83],[],0.0,0.0,0.0,"[18, 83]",0.5,1.0,0.6666666666666666,[83],1.0,1.0,1.0
Q86JJ0,"[85, 133, 138, 183]","[107, 133, 161, 183, 299]",0.4,0.5,0.4444444444444445,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q67SW0,"[14, 64, 125, 187, 193, 334, 401, 405, 442, 443, 461]","[14, 125, 401, 405, 426, 427, 442, 443, 461]",0.7777777777777778,0.6363636363636364,0.7000000000000001,"[64, 155, 156, 259, 261, 334, 405, 461]",0.5,0.36363636363636365,0.4210526315789474,[64],1.0,0.09090909090909091,0.16666666666666669
Q4FS72,"[173, 205, 256, 320, 346]","[173, 205, 256, 320, 346]",1.0,1.0,1.0,"[202, 256, 313]",0.3333333333333333,0.2,0.25,[256],1.0,0.2,0.33333333333333337
P43337,"[83, 87]","[83, 87]",1.0,1.0,1.0,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q9XTD6,"[164, 165, 168, 174]","[164, 165, 168, 174]",1.0,1.0,1.0,"[164, 165, 168, 174, 222]",0.8,1.0,0.888888888888889,[165],1.0,0.25,0.4
Q9VQN8,[253],[34],0.0,0.0,0.0,"[296, 349]",0.0,0.0,0.0,[],0.0,0.0,0.0
O06335,"[48, 445]","[48, 445, 472]",0.6666666666666666,1.0,0.8,"[48, 109, 420]",0.3333333333333333,0.5,0.4,[],0.0,0.0,0.0
P9WNE5,"[22, 55, 58, 99, 132]","[22, 55, 58, 99, 132]",1.0,1.0,1.0,"[22, 55, 58, 99, 132]",1.0,1.0,1.0,[],0.0,0.0,0.0
O32183,[2],[2],1.0,1.0,1.0,"[40, 57, 77]",0.0,0.0,0.0,[2],1.0,1.0,1.0
P75430,"[50, 55, 124, 125, 153, 154]",[154],1.0,0.16666666666666666,0.2857142857142857,[115],0.0,0.0,0.0,[],0.0,0.0,0.0
Q84BQ9,"[107, 128, 149, 175, 191]","[107, 149]",1.0,0.4,0.5714285714285715,"[149, 191]",1.0,0.4,0.5714285714285715,[],0.0,0.0,0.0
Q9L9E9,"[103, 127, 131]","[103, 104, 127, 131, 153, 184]",0.5,1.0,0.6666666666666666,"[103, 127, 131, 150]",0.75,1.0,0.8571428571428571,[],0.0,0.0,0.0
Q9LUS8,"[180, 181, 408, 471]","[180, 181, 408, 471]",1.0,1.0,1.0,"[180, 295, 354, 471]",0.5,0.5,0.5,[],0.0,0.0,0.0
Q04751,"[116, 185, 186, 228, 233]","[116, 183, 185, 186, 228, 233, 250]",0.7142857142857143,1.0,0.8333333333333333,"[165, 186, 187]",0.3333333333333333,0.2,0.25,[240],0.0,0.0,0.0
Q8ZZP3,"[6, 100, 118]","[6, 99, 100, 118]",0.75,1.0,0.8571428571428571,"[6, 42, 100]",0.6666666666666666,0.6666666666666666,0.6666666666666666,[],0.0,0.0,0.0
Q6B9Y8,"[125, 128, 143, 148, 225, 237, 239, 286, 387, 419, 423]","[225, 237, 239, 286, 387, 419, 423]",1.0,0.6363636363636364,0.7777777777777778,[419],1.0,0.09090909090909091,0.16666666666666669,[],0.0,0.0,0.0
Q5VZV1,"[92, 141, 172, 193]","[141, 193]",1.0,0.5,0.6666666666666666,"[120, 226]",0.0,0.0,0.0,[],0.0,0.0,0.0
P53720,"[88, 117, 160, 188]","[88, 117, 160, 188]",1.0,1.0,1.0,"[11, 117, 160, 188]",0.75,0.75,0.75,[],0.0,0.0,0.0
B6PLN3,[48],"[48, 72]",0.5,1.0,0.6666666666666666,"[24, 48]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
P91828,"[165, 166, 169, 175]","[165, 166, 169, 175]",1.0,1.0,1.0,"[165, 166, 169, 175, 224]",0.8,1.0,0.888888888888889,[166],1.0,0.25,0.4
Q24488,"[442, 539]","[442, 539]",1.0,1.0,1.0,"[539, 543, 558]",0.3333333333333333,0.5,0.4,[539],1.0,0.5,0.6666666666666666
F4JNL3,"[157, 294, 314]","[157, 294, 314]",1.0,1.0,1.0,"[151, 154, 157, 294, 314]",0.6,1.0,0.7499999999999999,"[157, 294, 314]",1.0,1.0,1.0
P41734,"[12, 53, 83, 187, 190]","[12, 187, 190]",1.0,0.6,0.7499999999999999,"[12, 83, 84, 187, 190]",0.8,0.8,0.8000000000000002,"[12, 187, 190]",1.0,0.6,0.7499999999999999
P30043,"[35, 132, 153, 154]",[128],0.0,0.0,0.0,[200],0.0,0.0,0.0,[],0.0,0.0,0.0
B1L6M8,"[90, 125, 278, 280, 283]","[280, 283]",1.0,0.4,0.5714285714285715,"[125, 248, 249, 250, 278, 283]",0.5,0.6,0.5454545454545454,[90],1.0,0.2,0.33333333333333337
Q936X2,"[91, 165, 189]","[91, 165, 189]",1.0,1.0,1.0,"[91, 165, 166, 186, 187, 189, 419]",0.42857142857142855,1.0,0.6,"[91, 165, 189]",1.0,1.0,1.0
P96630,"[75, 76, 79]","[75, 76, 79, 103]",0.75,1.0,0.8571428571428571,"[72, 76, 103]",0.3333333333333333,0.3333333333333333,0.3333333333333333,[76],1.0,0.3333333333333333,0.5
Q99558,"[429, 515]","[429, 515]",1.0,1.0,1.0,"[515, 517]",0.5,0.5,0.5,[515],1.0,0.5,0.6666666666666666
A6R104,[162],"[146, 162]",0.5,1.0,0.6666666666666666,"[126, 146, 198]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q7M0R2,"[133, 156, 198, 207]","[156, 198]",1.0,0.5,0.6666666666666666,[199],0.0,0.0,0.0,[],0.0,0.0,0.0
C1F1C7,"[172, 267]","[12, 172, 267]",0.6666666666666666,1.0,0.8,"[24, 172, 265, 267]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
O28242,"[57, 121, 190, 226]",[121],1.0,0.25,0.4,"[57, 121]",1.0,0.5,0.6666666666666666,"[121, 190]",1.0,0.5,0.6666666666666666
O42773,"[120, 122, 148, 180, 181, 229, 311]","[120, 122, 148, 180, 181, 229, 311, 430]",0.875,1.0,0.9333333333333333,"[120, 122, 148, 151, 152, 180, 181, 229, 284, 311]",0.7,1.0,0.8235294117647058,[181],1.0,0.14285714285714285,0.25
O94702,"[161, 173, 207, 208, 234, 306, 307]","[161, 173, 207, 208, 234, 282, 296, 306, 307]",0.7777777777777778,1.0,0.8750000000000001,"[161, 163, 173, 207, 208, 282, 307, 311]",0.625,0.7142857142857143,0.6666666666666666,[],0.0,0.0,0.0
Q3S8P9,"[32, 92, 155, 186, 227, 341]","[32, 117, 155, 186, 227, 341]",0.8333333333333334,0.8333333333333334,0.8333333333333334,"[117, 155, 183, 219]",0.25,0.16666666666666666,0.2,[],0.0,0.0,0.0
Q28CZ9,"[89, 112]","[89, 112, 290, 353, 402, 471, 503]",0.2857142857142857,1.0,0.4444444444444445,"[89, 495]",0.5,0.5,0.5,[],0.0,0.0,0.0
B7XHR6,"[96, 188]","[96, 188]",1.0,1.0,1.0,"[8, 188, 190, 193, 225]",0.2,0.5,0.28571428571428575,[188],1.0,0.5,0.6666666666666666
Q9C533,[193],"[193, 208]",0.5,1.0,0.6666666666666666,"[345, 512]",0.0,0.0,0.0,[193],1.0,1.0,1.0
Q12303,"[81, 288]","[81, 288]",1.0,1.0,1.0,"[81, 84, 129, 212, 288, 292]",0.3333333333333333,1.0,0.5,"[81, 288]",1.0,1.0,1.0
P21514,"[127, 141, 200, 232, 262, 286, 341]","[141, 232, 262, 263, 283, 319, 339]",0.42857142857142855,0.42857142857142855,0.42857142857142855,"[51, 283]",0.0,0.0,0.0,[319],0.0,0.0,0.0
A1B8Z0,"[67, 110, 159, 199, 226, 291]","[67, 110, 111, 159, 222]",0.6,0.5,0.5454545454545454,[222],0.0,0.0,0.0,[67],1.0,0.16666666666666666,0.2857142857142857
P37349,"[9, 169, 430]","[9, 169, 430]",1.0,1.0,1.0,"[9, 70, 169, 430]",0.75,1.0,0.8571428571428571,"[9, 430]",1.0,0.6666666666666666,0.8
Q8T0S6,"[71, 161]","[71, 161]",1.0,1.0,1.0,"[161, 163, 166]",0.3333333333333333,0.5,0.4,[161],1.0,0.5,0.6666666666666666
Q9I5W4,"[696, 697, 700]","[696, 697, 700, 716]",0.75,1.0,0.8571428571428571,"[697, 716]",0.5,0.3333333333333333,0.4,[697],1.0,0.3333333333333333,0.5
Q9XSL6,"[170, 340, 341, 344, 350]","[170, 340, 341, 344, 350]",1.0,1.0,1.0,"[340, 341, 344, 350]",1.0,0.8,0.888888888888889,[341],1.0,0.2,0.33333333333333337
P54511,"[150, 165]","[85, 150, 165]",0.6666666666666666,1.0,0.8,"[150, 165]",1.0,1.0,1.0,[],0.0,0.0,0.0
P77791,"[83, 113, 140, 158, 178, 181]",[113],1.0,0.16666666666666666,0.2857142857142857,"[69, 70, 113, 125]",0.25,0.16666666666666666,0.2,[],0.0,0.0,0.0
Q9LIG0,"[120, 122, 313]","[120, 122, 313]",1.0,1.0,1.0,"[122, 177, 179, 313]",0.5,0.6666666666666666,0.5714285714285715,[],0.0,0.0,0.0
A0A1U8QFC3,[493],[493],1.0,1.0,1.0,"[358, 493]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
Q0V147,"[240, 251, 375, 416]","[223, 240, 251, 336, 343, 375, 416]",0.5714285714285714,1.0,0.7272727272727273,"[223, 240, 251, 332, 336, 343, 375, 414, 416]",0.4444444444444444,1.0,0.6153846153846153,[],0.0,0.0,0.0
Q55CS8,[639],[639],1.0,1.0,1.0,"[609, 639, 645, 646]",0.25,1.0,0.4,[639],1.0,1.0,1.0
P23298,"[384, 479]","[384, 479]",1.0,1.0,1.0,"[479, 481, 484, 517]",0.25,0.5,0.3333333333333333,[479],1.0,0.5,0.6666666666666666
Q96329,"[181, 207, 288, 324, 381, 385, 409, 428]","[313, 324]",0.5,0.125,0.2,"[124, 172, 365, 408, 420]",0.0,0.0,0.0,[408],0.0,0.0,0.0
O93939,"[218, 341]","[218, 300, 341]",0.6666666666666666,1.0,0.8,"[50, 117, 217, 302, 341]",0.2,0.5,0.28571428571428575,[],0.0,0.0,0.0
Q23544,"[274, 404, 448]","[274, 404, 408, 448]",0.75,1.0,0.8571428571428571,"[270, 404, 412, 415]",0.25,0.3333333333333333,0.28571428571428575,[404],1.0,0.3333333333333333,0.5
P55356,"[101, 242, 244, 246]","[101, 102, 242, 244, 246]",0.8,1.0,0.888888888888889,"[52, 101, 102, 111, 244, 246, 323, 438]",0.375,0.75,0.5,[101],1.0,0.25,0.4
Q9FK51,"[63, 66, 94, 133, 173, 184, 186, 188, 216, 219, 255, 310, 321]","[63, 66, 133, 184, 186]",1.0,0.38461538461538464,0.5555555555555556,"[63, 66, 133, 173, 180, 181, 184, 186, 188]",0.7777777777777778,0.5384615384615384,0.6363636363636364,[],0.0,0.0,0.0
Q54528,"[102, 248, 276]","[32, 102, 219, 248, 276]",0.6,1.0,0.7499999999999999,"[32, 61, 102, 103, 219, 248, 276]",0.42857142857142855,1.0,0.6,"[102, 248, 276]",1.0,1.0,1.0
E7EZI4,[159],[159],1.0,1.0,1.0,[],0.0,0.0,0.0,[159],1.0,1.0,1.0
Q8VIV2,[2],[2],1.0,1.0,1.0,"[2, 113]",0.5,1.0,0.6666666666666666,[2],1.0,1.0,1.0
O14156,"[92, 308, 347]","[92, 93, 308, 347]",0.75,1.0,0.8571428571428571,"[92, 94, 275, 307, 308, 347]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
P22216,"[227, 319]","[227, 319]",1.0,1.0,1.0,"[319, 321, 358, 361]",0.25,0.5,0.3333333333333333,[319],1.0,0.5,0.6666666666666666
P04635,"[369, 535, 559, 599, 600, 602, 607, 610]","[369, 559, 600]",1.0,0.375,0.5454545454545454,"[369, 370, 559, 600, 606]",0.6,0.375,0.4615384615384615,"[369, 559, 600]",1.0,0.375,0.5454545454545454
P39840,"[177, 230, 283]","[74, 101, 177, 230, 283]",0.6,1.0,0.7499999999999999,"[101, 177, 283]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[177, 283]",1.0,0.6666666666666666,0.8
Q54970,"[441, 468, 470]","[53, 441, 468]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[115, 116, 258, 388, 474, 477]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q9HKT1,"[72, 85, 137, 138, 145, 149, 163]",[145],1.0,0.14285714285714285,0.25,[145],1.0,0.14285714285714285,0.25,[],0.0,0.0,0.0
P15109,[130],[],0.0,0.0,0.0,[122],0.0,0.0,0.0,[],0.0,0.0,0.0
Q5A3P6,"[269, 325, 364, 368, 382]","[269, 364]",1.0,0.4,0.5714285714285715,"[364, 366, 368, 369, 411]",0.4,0.4,0.4000000000000001,[364],1.0,0.2,0.33333333333333337
Q9XB60,[131],"[131, 229, 248]",0.3333333333333333,1.0,0.5,"[62, 131, 138, 229]",0.25,1.0,0.4,[131],1.0,1.0,1.0
Q5FR18,"[89, 120, 195, 217, 222]","[89, 120, 195, 217, 222]",1.0,1.0,1.0,"[87, 92, 124, 147, 192, 222]",0.16666666666666666,0.2,0.1818181818181818,[222],1.0,0.2,0.33333333333333337
C7EXL6,[301],"[301, 355, 431]",0.3333333333333333,1.0,0.5,"[198, 247, 248, 296, 301, 355, 435]",0.14285714285714285,1.0,0.25,[301],1.0,1.0,1.0
A0A2P1BT06,[267],"[138, 139, 267, 364, 534, 700]",0.16666666666666666,1.0,0.2857142857142857,"[534, 543, 685]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q54ME1,"[262, 397, 415]","[262, 397, 415]",1.0,1.0,1.0,"[37, 128, 256, 262, 397]",0.4,0.6666666666666666,0.5,"[262, 397, 415]",1.0,1.0,1.0
P51599,"[202, 205, 273]","[202, 204, 205, 209, 273]",0.6,1.0,0.7499999999999999,"[202, 204, 205, 243, 271, 273]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
C4LK80,"[314, 439, 488, 684]","[488, 513, 516, 597]",0.25,0.25,0.25,"[340, 439, 484, 488, 513, 516, 567]",0.2857142857142857,0.5,0.36363636363636365,[567],0.0,0.0,0.0
Q54QG0,"[53, 226, 509, 654]","[108, 110]",0.0,0.0,0.0,"[111, 199, 226, 679]",0.25,0.25,0.25,[226],1.0,0.25,0.4
A2PU44,[130],[526],0.0,0.0,0.0,[130],1.0,1.0,1.0,[130],1.0,1.0,1.0
P53219,"[152, 319]","[152, 176, 319]",0.6666666666666666,1.0,0.8,"[83, 152, 319]",0.6666666666666666,1.0,0.8,"[152, 319]",1.0,1.0,1.0
Q9ZQ31,"[157, 256]","[157, 256]",1.0,1.0,1.0,"[157, 179, 256, 258]",0.5,1.0,0.6666666666666666,[256],1.0,0.5,0.6666666666666666
Q9C5S1,[235],[],0.0,0.0,0.0,[235],1.0,1.0,1.0,[235],1.0,1.0,1.0
Q17577,"[415, 430, 522]","[415, 430, 522]",1.0,1.0,1.0,"[185, 187, 240, 274, 436, 522]",0.16666666666666666,0.3333333333333333,0.2222222222222222,[],0.0,0.0,0.0
P30269,"[243, 284, 293, 323, 327, 375, 447]","[243, 293, 323, 375, 447]",1.0,0.7142857142857143,0.8333333333333333,"[244, 321, 323, 375, 446, 447]",0.5,0.42857142857142855,0.4615384615384615,[323],1.0,0.14285714285714285,0.25
S0DS17,[303],[303],1.0,1.0,1.0,"[161, 191, 303]",0.3333333333333333,1.0,0.5,[],0.0,0.0,0.0
Q5WB95,[10],[10],1.0,1.0,1.0,"[99, 147, 149]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q4PHZ2,[319],"[319, 379, 427]",0.3333333333333333,1.0,0.5,"[318, 319, 320, 427]",0.25,1.0,0.4,"[319, 379, 427]",0.3333333333333333,1.0,0.5
Q6LX63,"[66, 85, 88, 229, 355, 360, 441, 458, 460, 468, 528]","[66, 85, 87, 88, 198, 229, 355, 441, 460, 468]",0.8,0.7272727272727273,0.761904761904762,[85],1.0,0.09090909090909091,0.16666666666666669,[355],1.0,0.09090909090909091,0.16666666666666669
Q9ZJ81,"[70, 167, 169, 177, 236]","[70, 150, 169, 177]",0.75,0.6,0.6666666666666665,"[179, 234]",0.0,0.0,0.0,[70],1.0,0.2,0.33333333333333337
Q8L493,"[128, 222, 255]",[],0.0,0.0,0.0,"[222, 255]",1.0,0.6666666666666666,0.8,[],0.0,0.0,0.0
P95481,"[313, 321, 332]","[313, 332]",1.0,0.6666666666666666,0.8,"[137, 261, 310, 313]",0.25,0.3333333333333333,0.28571428571428575,[],0.0,0.0,0.0
P23872,"[165, 262, 292]","[165, 262, 292]",1.0,1.0,1.0,"[165, 195, 262, 292, 296]",0.6,1.0,0.7499999999999999,"[165, 262, 292]",1.0,1.0,1.0
Q4PSE8,"[69, 70, 231, 270]","[69, 70, 231, 270]",1.0,1.0,1.0,"[69, 71, 144, 230, 231, 270]",0.5,0.75,0.6,[],0.0,0.0,0.0
Q54PK9,"[300, 355, 394, 398, 412]","[300, 394]",1.0,0.4,0.5714285714285715,"[394, 396, 398, 399, 436, 825]",0.3333333333333333,0.4,0.3636363636363636,[394],1.0,0.2,0.33333333333333337
Q8THG6,"[15, 19, 22]",[22],1.0,0.3333333333333333,0.5,"[6, 15, 19, 45, 88]",0.4,0.6666666666666666,0.5,[],0.0,0.0,0.0
Q6AIT8,"[9, 59, 119, 146, 187, 208, 212]","[9, 59, 119, 146, 187, 208, 212]",1.0,1.0,1.0,"[63, 119, 146, 187]",0.75,0.42857142857142855,0.5454545454545454,"[119, 146]",1.0,0.2857142857142857,0.4444444444444445
P21182,"[29, 32, 88, 102, 287, 301]",[],0.0,0.0,0.0,"[102, 287, 301]",1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0
O77081,"[100, 159, 184, 192, 196, 239, 284, 299]",[184],1.0,0.125,0.2222222222222222,"[79, 159, 192, 196]",0.75,0.375,0.5,"[79, 100, 192]",0.6666666666666666,0.25,0.36363636363636365
Q4WD45,"[394, 431, 433]","[235, 271, 316, 392, 394, 431, 435]",0.2857142857142857,0.6666666666666666,0.4,"[316, 318, 336, 339, 392, 394, 396, 431, 435]",0.2222222222222222,0.6666666666666666,0.3333333333333333,[],0.0,0.0,0.0
P0A7A5,[59],"[59, 104]",0.5,1.0,0.6666666666666666,"[32, 59]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
A5FZN7,"[16, 37, 41, 52, 118]","[16, 37, 41, 52, 118]",1.0,1.0,1.0,"[11, 12, 15, 16, 37, 41, 52, 118, 183]",0.5555555555555556,1.0,0.7142857142857143,[],0.0,0.0,0.0
P12546,"[68, 126, 218]","[68, 126, 218]",1.0,1.0,1.0,"[29, 68, 126, 216, 218, 236, 249]",0.42857142857142855,1.0,0.6,"[68, 126, 218]",1.0,1.0,1.0
A8BQJ3,"[336, 404, 407, 649, 720, 723]","[340, 407, 653, 723]",0.5,0.3333333333333333,0.4,"[284, 336, 340, 400, 404, 407, 438, 649, 653, 716, 723]",0.45454545454545453,0.8333333333333334,0.5882352941176471,"[340, 407, 653, 723]",0.5,0.3333333333333333,0.4
Q8NE63,"[40, 136]","[40, 136]",1.0,1.0,1.0,"[134, 136, 138]",0.3333333333333333,0.5,0.4,[136],1.0,0.5,0.6666666666666666
P33180,"[38, 53, 64, 224, 228, 256]","[38, 42, 53, 224, 228, 256]",0.8333333333333334,0.8333333333333334,0.8333333333333334,"[44, 52, 224, 228, 255, 260, 320]",0.2857142857142857,0.3333333333333333,0.30769230769230765,[],0.0,0.0,0.0
Q9FM79,"[164, 198, 220, 221, 242, 298, 300]","[164, 198, 220, 221, 242, 298, 300]",1.0,1.0,1.0,"[198, 220, 221, 242]",1.0,0.5714285714285714,0.7272727272727273,"[221, 242]",1.0,0.2857142857142857,0.4444444444444445
P41654,"[11, 14, 41]","[11, 14, 41]",1.0,1.0,1.0,[],0.0,0.0,0.0,[65],0.0,0.0,0.0
Q9HV27,"[180, 220, 221, 249, 281, 282]","[17, 18, 61, 63, 113, 137, 180, 221, 224, 281, 310]",0.2727272727272727,0.5,0.3529411764705882,"[180, 224, 281, 282, 310, 314]",0.5,0.5,0.5,[],0.0,0.0,0.0
O34705,"[88, 206, 236]","[88, 206, 236]",1.0,1.0,1.0,"[88, 206, 236]",1.0,1.0,1.0,"[88, 206, 236]",1.0,1.0,1.0
Q02595,"[140, 230]","[140, 230]",1.0,1.0,1.0,"[230, 232, 269]",0.3333333333333333,0.5,0.4,[230],1.0,0.5,0.6666666666666666
O02002,"[154, 196]","[154, 196]",1.0,1.0,1.0,"[154, 186, 196]",0.6666666666666666,1.0,0.8,"[154, 196]",1.0,1.0,1.0
O25503,"[29, 83, 155]","[29, 59, 83, 101, 146]",0.4,0.6666666666666666,0.5,[],0.0,0.0,0.0,"[2, 155]",0.5,0.3333333333333333,0.4
P38838,"[115, 116, 119, 125]","[115, 116, 119, 125]",1.0,1.0,1.0,"[116, 125]",1.0,0.5,0.6666666666666666,[116],1.0,0.25,0.4
P84142,"[20, 38]","[20, 38]",1.0,1.0,1.0,"[20, 38]",1.0,1.0,1.0,"[20, 38]",1.0,1.0,1.0
Q0P9D4,"[351, 355, 397, 409, 433, 441, 458, 523, 526]",[409],1.0,0.1111111111111111,0.19999999999999998,"[16, 125, 255, 409, 527]",0.2,0.1111111111111111,0.14285714285714285,[397],1.0,0.1111111111111111,0.19999999999999998
Q869L4,"[46, 138]","[46, 138]",1.0,1.0,1.0,"[138, 140]",0.5,0.5,0.5,[138],1.0,0.5,0.6666666666666666
Q2UPB4,"[93, 122, 294]","[62, 122, 294]",0.6666666666666666,0.6666666666666666,0.6666666666666666,[301],0.0,0.0,0.0,[],0.0,0.0,0.0
D3DFS4,[93],[],0.0,0.0,0.0,"[93, 219, 261, 263]",0.25,1.0,0.4,[93],1.0,1.0,1.0
E4N7E5,"[75, 78, 79, 83, 171, 217, 221, 225]","[78, 171, 217, 221, 225]",1.0,0.625,0.7692307692307693,"[74, 75, 78, 145, 217, 221, 224, 228, 303, 304]",0.4,0.5,0.4444444444444445,[],0.0,0.0,0.0
Q7Z9M7,"[20, 108, 195]","[20, 184, 193]",0.3333333333333333,0.3333333333333333,0.3333333333333333,"[20, 108, 184]",0.6666666666666666,0.6666666666666666,0.6666666666666666,[],0.0,0.0,0.0
Q2NL51,"[148, 244]","[148, 244]",1.0,1.0,1.0,"[244, 246]",0.5,0.5,0.5,[244],1.0,0.5,0.6666666666666666
P16854,"[191, 324, 442]","[191, 324, 442]",1.0,1.0,1.0,"[141, 191, 324, 442]",0.75,1.0,0.8571428571428571,"[191, 324, 442]",1.0,1.0,1.0
Q86KK2,"[28, 84, 97, 99]",[97],1.0,0.25,0.4,"[84, 95, 97, 99]",0.75,0.75,0.75,[],0.0,0.0,0.0
P42790,"[295, 299, 502, 543, 544, 559, 561, 563]","[295, 299, 385, 502]",0.75,0.375,0.5,"[295, 299, 385, 502]",0.75,0.375,0.5,[502],1.0,0.125,0.2222222222222222
O26901,[26],[367],0.0,0.0,0.0,"[51, 364, 367]",0.0,0.0,0.0,[],0.0,0.0,0.0
A0A166YZU9,[353],[353],1.0,1.0,1.0,"[197, 267, 353]",0.3333333333333333,1.0,0.5,[],0.0,0.0,0.0
P27874,"[333, 346]","[25, 157, 333, 346]",0.5,1.0,0.6666666666666666,"[157, 333, 346]",0.6666666666666666,1.0,0.8,"[25, 107, 157]",0.0,0.0,0.0
Q06522,[109],"[109, 255, 289]",0.3333333333333333,1.0,0.5,"[38, 109, 110, 289]",0.25,1.0,0.4,[289],0.0,0.0,0.0
L0E155,"[48, 70, 79, 82, 108, 144, 168, 399, 412, 494, 597, 600, 613, 616]","[144, 399]",1.0,0.14285714285714285,0.25,[487],0.0,0.0,0.0,[],0.0,0.0,0.0
Q9VHV1,"[21, 26, 58, 113, 114]","[21, 23, 113, 114]",0.75,0.6,0.6666666666666665,"[195, 202]",0.0,0.0,0.0,[114],1.0,0.2,0.33333333333333337
Q98KK0,"[201, 203, 344]","[201, 203, 344]",1.0,1.0,1.0,"[201, 203, 260, 344, 361]",0.6,1.0,0.7499999999999999,[],0.0,0.0,0.0
Q9Y7L4,"[86, 386, 389, 395]","[86, 209, 386, 389, 395]",0.8,1.0,0.888888888888889,"[112, 209]",0.0,0.0,0.0,[176],0.0,0.0,0.0
P9WLL7,[67],[117],0.0,0.0,0.0,"[61, 64, 117]",0.0,0.0,0.0,[],0.0,0.0,0.0
P33663,"[69, 103, 120]","[35, 39, 69, 85, 102, 103, 120, 214]",0.375,1.0,0.5454545454545454,"[101, 102, 103, 120, 233]",0.4,0.6666666666666666,0.5,[123],0.0,0.0,0.0
Q9JJN0,"[13, 14, 61, 115, 116, 616, 619, 631, 635]","[13, 115]",1.0,0.2222222222222222,0.3636363636363636,[223],0.0,0.0,0.0,[116],1.0,0.1111111111111111,0.19999999999999998
Q9SJA1,"[64, 67, 75, 78, 84, 88, 97, 101, 183, 439]","[97, 183, 439]",1.0,0.3,0.4615384615384615,"[178, 183, 439]",0.6666666666666666,0.2,0.30769230769230765,"[183, 439]",1.0,0.2,0.33333333333333337
P0CD62,"[729, 825]","[729, 825]",1.0,1.0,1.0,[825],1.0,0.5,0.6666666666666666,[825],1.0,0.5,0.6666666666666666
Q01198,"[144, 157]","[144, 157, 161]",0.6666666666666666,1.0,0.8,"[115, 144, 157, 161]",0.5,1.0,0.6666666666666666,[161],0.0,0.0,0.0
Q4WEE0,[131],[131],1.0,1.0,1.0,"[24, 34, 91, 131, 132]",0.2,1.0,0.33333333333333337,[24],0.0,0.0,0.0
Q57749,"[116, 186, 228, 265]","[80, 82, 84, 85, 208, 210, 237, 265, 266]",0.1111111111111111,0.25,0.15384615384615383,"[80, 82, 84, 85, 208, 210, 237, 265, 266]",0.1111111111111111,0.25,0.15384615384615383,[84],0.0,0.0,0.0
P34205,[333],[],0.0,0.0,0.0,"[116, 378, 382, 451, 455]",0.0,0.0,0.0,[],0.0,0.0,0.0
O83859,[44],[44],1.0,1.0,1.0,"[44, 72, 86, 200]",0.25,1.0,0.4,[44],1.0,1.0,1.0
Q54XL6,"[126, 221]","[126, 221]",1.0,1.0,1.0,"[221, 223, 226]",0.3333333333333333,0.5,0.4,[221],1.0,0.5,0.6666666666666666
D3KVM6,[113],[114],0.0,0.0,0.0,[113],1.0,1.0,1.0,[],0.0,0.0,0.0
Q9ZI86,"[269, 330, 382]","[269, 330, 382]",1.0,1.0,1.0,"[269, 316, 330, 382, 436]",0.6,1.0,0.7499999999999999,"[269, 330, 382]",1.0,1.0,1.0
Q9Z175,"[608, 610, 612]","[72, 137, 139, 399, 608, 610, 612]",0.42857142857142855,1.0,0.6,[612],1.0,0.3333333333333333,0.5,[],0.0,0.0,0.0
S0DQ98,[227],[227],1.0,1.0,1.0,[65],0.0,0.0,0.0,[],0.0,0.0,0.0
B0R9W6,"[44, 48, 52, 55, 57, 90, 92]","[44, 48, 52, 55, 90, 92, 180]",0.8571428571428571,0.8571428571428571,0.8571428571428571,"[42, 48, 52, 55, 117, 136, 245, 247]",0.375,0.42857142857142855,0.39999999999999997,[],0.0,0.0,0.0
