Protein_ID,Actual_Sites,DualEvo_Predicted,DualEvo_Precision,DualEvo_Recall,DualEvo_F1,SCREEN_Predicted,SCREEN_Precision,SCREEN_Recall,SCREEN_F1,Squidly_Predicted,Squidly_Precision,Squidly_Recall,Squidly_F1
Q9V6K3,"[475, 580]","[475, 580]",1.0,1.0,1.0,"[225, 338, 580, 584]",0.25,0.5,0.3333333333333333,[580],1.0,0.5,0.6666666666666666
B8D1G6,[150],"[150, 182]",0.5,1.0,0.6666666666666666,"[12, 150, 179, 318]",0.25,1.0,0.4,[150],1.0,1.0,1.0
Q55EC7,"[48, 140]","[48, 140]",1.0,1.0,1.0,"[140, 179]",0.5,0.5,0.5,[140],1.0,0.5,0.6666666666666666
O59179,"[97, 138]",[97],1.0,0.5,0.6666666666666666,"[97, 98, 120, 301]",0.25,0.5,0.3333333333333333,[97],1.0,0.5,0.6666666666666666
E9QCD3,[194],[194],1.0,1.0,1.0,"[166, 183, 186, 191, 192, 193, 200, 513]",0.0,0.0,0.0,[194],1.0,1.0,1.0
Q4WQI1,"[64, 419]","[64, 419, 621]",0.6666666666666666,1.0,0.8,"[419, 435]",0.5,0.5,0.5,"[64, 419]",1.0,1.0,1.0
Q86AT8,"[378, 472]","[378, 472]",1.0,1.0,1.0,[472],1.0,0.5,0.6666666666666666,[472],1.0,0.5,0.6666666666666666
P27574,[470],[470],1.0,1.0,1.0,"[373, 438, 470, 476, 477]",0.2,1.0,0.3333333333333333,[470],1.0,1.0,1.0
Q6AHF2,"[70, 139, 205, 303]","[29, 205, 303]",0.6666666666666666,0.5,0.5714285714285715,"[101, 135, 205, 297, 300, 301, 303]",0.2857142857142857,0.5,0.3636363636363636,[],0.0,0.0,0.0
Q6GLK2,"[148, 172]",[],0.0,0.0,0.0,"[141, 148]",0.5,0.5,0.5,[148],1.0,0.5,0.6666666666666666
Q9STK6,"[152, 169]",[150],0.0,0.0,0.0,"[150, 152, 155, 188]",0.25,0.5,0.3333333333333333,[150],0.0,0.0,0.0
Q6AUC6,"[76, 79, 309, 316, 320, 350, 354, 403, 406]","[76, 79, 348]",0.6666666666666666,0.2222222222222222,0.3333333333333333,"[76, 79, 313, 348, 380]",0.4,0.2222222222222222,0.2857142857142857,[76],1.0,0.1111111111111111,0.1999999999999999
P06652,[480],[480],1.0,1.0,1.0,"[448, 483]",0.0,0.0,0.0,[480],1.0,1.0,1.0
Q97VT7,"[22, 24, 137, 170, 199, 256]","[22, 24, 137, 170, 199, 222, 256]",0.8571428571428571,1.0,0.923076923076923,"[22, 24, 137, 170, 199, 256]",1.0,1.0,1.0,[199],1.0,0.1666666666666666,0.2857142857142857
Q338P6,"[163, 299]","[163, 177, 227, 299]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q9FMY3,"[51, 153]","[51, 153]",1.0,1.0,1.0,"[51, 153, 155, 158]",0.5,1.0,0.6666666666666666,[153],1.0,0.5,0.6666666666666666
Q05688,"[306, 408]","[306, 408]",1.0,1.0,1.0,"[323, 406, 408, 412]",0.25,0.5,0.3333333333333333,[408],1.0,0.5,0.6666666666666666
Q940L4,"[385, 446, 560]","[385, 446, 560, 570]",0.75,1.0,0.8571428571428571,"[183, 385, 446, 560]",0.75,1.0,0.8571428571428571,"[385, 446, 560]",1.0,1.0,1.0
Q8W490,"[136, 224]","[136, 224]",1.0,1.0,1.0,"[224, 226, 229, 261, 264]",0.2,0.5,0.2857142857142857,[224],1.0,0.5,0.6666666666666666
A8FAP9,"[12, 14, 40, 189]","[14, 40, 163]",0.6666666666666666,0.5,0.5714285714285715,"[12, 14, 65, 159, 161, 210]",0.3333333333333333,0.5,0.4,[],0.0,0.0,0.0
P10955,[194],"[113, 194]",0.5,1.0,0.6666666666666666,"[100, 434]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q7Y220,"[422, 483, 593]","[422, 483, 600]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[422, 483, 593]",1.0,1.0,1.0,"[422, 483, 593]",1.0,1.0,1.0
O87393,"[123, 125, 180, 187, 232, 236, 240, 291, 315, 320, 328, 330]","[123, 125, 175, 180, 187, 236, 303]",0.7142857142857143,0.4166666666666667,0.5263157894736842,"[125, 315, 328]",1.0,0.25,0.4,[],0.0,0.0,0.0
Q20443,"[60, 158]","[60, 158]",1.0,1.0,1.0,"[158, 160, 163]",0.3333333333333333,0.5,0.4,[158],1.0,0.5,0.6666666666666666
O74429,"[123, 197, 204, 223, 260, 274, 276, 321]",[],0.0,0.0,0.0,"[258, 260, 396]",0.3333333333333333,0.125,0.1818181818181818,[397],0.0,0.0,0.0
Q949R4,"[12, 50, 173, 229]","[12, 50, 117, 173, 229]",0.8,1.0,0.888888888888889,"[12, 50, 116, 117, 173, 229]",0.6666666666666666,1.0,0.8,[],0.0,0.0,0.0
Q8VZJ9,"[147, 247]","[147, 247]",1.0,1.0,1.0,"[147, 247, 252, 289]",0.5,1.0,0.6666666666666666,[247],1.0,0.5,0.6666666666666666
Q93Z01,"[197, 250, 274]","[32, 250]",0.5,0.3333333333333333,0.4,"[32, 247, 248, 250]",0.25,0.3333333333333333,0.2857142857142857,[250],1.0,0.3333333333333333,0.5
O01775,"[35, 137]","[35, 137]",1.0,1.0,1.0,"[137, 139]",0.5,0.5,0.5,[137],1.0,0.5,0.6666666666666666
B3PIB0,"[160, 205, 255, 333, 335]","[125, 160, 205, 255, 335]",0.8,0.8,0.8000000000000002,"[160, 255, 332, 335]",0.75,0.6,0.6666666666666665,"[160, 333, 335]",1.0,0.6,0.7499999999999999
Q4V399,"[317, 322, 324, 330]","[317, 322, 324, 330]",1.0,1.0,1.0,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q12305,[98],[98],1.0,1.0,1.0,"[98, 100, 103]",0.3333333333333333,1.0,0.5,[98],1.0,1.0,1.0
Q9U1Y5,"[199, 301, 322]","[199, 301]",1.0,0.6666666666666666,0.8,"[301, 303, 342]",0.3333333333333333,0.3333333333333333,0.3333333333333333,[301],1.0,0.3333333333333333,0.5
P10475,"[65, 96, 131, 169, 231, 257, 291]","[169, 257]",1.0,0.2857142857142857,0.4444444444444445,"[92, 168, 169, 229, 231, 257, 371]",0.4285714285714285,0.4285714285714285,0.4285714285714285,"[169, 257]",1.0,0.2857142857142857,0.4444444444444445
Q2LGB3,"[239, 340, 358]","[239, 340]",1.0,0.6666666666666666,0.8,"[239, 340, 345]",0.6666666666666666,0.6666666666666666,0.6666666666666666,[340],1.0,0.3333333333333333,0.5
Q46EH3,"[164, 220, 269]",[],0.0,0.0,0.0,"[42, 44, 82, 84, 86, 123, 125, 162, 164, 220, 293]",0.1818181818181818,0.6666666666666666,0.2857142857142857,[],0.0,0.0,0.0
Q8W4N3,"[240, 907]","[240, 907]",1.0,1.0,1.0,"[235, 240, 907]",0.6666666666666666,1.0,0.8,"[240, 907]",1.0,1.0,1.0
P25037,"[110, 697]","[110, 697]",1.0,1.0,1.0,"[105, 110, 697]",0.6666666666666666,1.0,0.8,"[110, 697]",1.0,1.0,1.0
Q5A961,"[54, 166]","[54, 166]",1.0,1.0,1.0,"[166, 168]",0.5,0.5,0.5,[166],1.0,0.5,0.6666666666666666
Q8N966,[111],"[97, 111]",0.5,1.0,0.6666666666666666,"[130, 133]",0.0,0.0,0.0,[],0.0,0.0,0.0
A2QWT2,[215],"[215, 216, 238]",0.3333333333333333,1.0,0.5,"[216, 271]",0.0,0.0,0.0,"[215, 238, 290]",0.3333333333333333,1.0,0.5
Q8RWN7,"[307, 308, 763, 826]","[307, 308, 763, 826]",1.0,1.0,1.0,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q95017,[93],[93],1.0,1.0,1.0,"[83, 85, 93, 95]",0.25,1.0,0.4,[93],1.0,1.0,1.0
Q9NFP1,"[76, 171, 203]","[76, 171, 177, 203]",0.75,1.0,0.8571428571428571,"[76, 154, 171, 203]",0.75,1.0,0.8571428571428571,"[76, 203]",1.0,0.6666666666666666,0.8
I3RB26,[41],[],0.0,0.0,0.0,"[24, 242]",0.0,0.0,0.0,[],0.0,0.0,0.0
C4VBI7,"[140, 166, 321, 324]","[166, 303, 322]",0.3333333333333333,0.25,0.2857142857142857,"[140, 143, 268, 362, 379]",0.2,0.25,0.2222222222222222,[],0.0,0.0,0.0
P15704,"[70, 101, 137, 175, 237, 263, 297]","[175, 263]",1.0,0.2857142857142857,0.4444444444444445,"[4, 6, 97, 174, 175, 235, 237, 263]",0.375,0.4285714285714285,0.3999999999999999,"[175, 263]",1.0,0.2857142857142857,0.4444444444444445
P0AEY3,"[172, 175, 193, 196, 253]","[21, 39, 61, 172, 175, 230, 231]",0.2857142857142857,0.4,0.3333333333333333,"[21, 23, 58, 91, 95, 96, 98, 168, 172, 175, 193, 196, 257]",0.3076923076923077,0.8,0.4444444444444444,[],0.0,0.0,0.0
Q8Z5I4,"[23, 104, 109, 128, 129, 234]","[23, 100, 109, 127, 129]",0.6,0.5,0.5454545454545454,"[13, 23, 127, 186, 234]",0.4,0.3333333333333333,0.3636363636363636,[],0.0,0.0,0.0
P9WI63,"[48, 142]","[48, 142]",1.0,1.0,1.0,"[48, 142, 144, 147, 181]",0.4,1.0,0.5714285714285715,[142],1.0,0.5,0.6666666666666666
Q01738,"[83, 181, 707]","[181, 319, 707, 740]",0.5,0.6666666666666666,0.5714285714285715,"[181, 627, 707, 750]",0.5,0.6666666666666666,0.5714285714285715,"[707, 750]",0.5,0.3333333333333333,0.4
P49594,"[202, 203, 370, 415]","[202, 203, 370, 415]",1.0,1.0,1.0,"[5, 204, 283, 369, 370, 415]",0.3333333333333333,0.5,0.4,[],0.0,0.0,0.0
O86042,"[41, 43, 72]","[41, 43, 72, 165]",0.75,1.0,0.8571428571428571,"[3, 17, 41, 43, 74, 76]",0.3333333333333333,0.6666666666666666,0.4444444444444444,[],0.0,0.0,0.0
P44888,[453],[453],1.0,1.0,1.0,"[453, 526, 561]",0.3333333333333333,1.0,0.5,[453],1.0,1.0,1.0
