Protein_ID,Actual_Sites,DualEvo_Predicted,DualEvo_Precision,DualEvo_Recall,DualEvo_F1,SCREEN_Predicted,SCREEN_Precision,SCREEN_Recall,SCREEN_F1,Squidly_Predicted,Squidly_Precision,Squidly_Recall,Squidly_F1
Q9PF20,"[8, 9, 40, 92]","[8, 9]",1.0,0.5,0.6666666666666666,"[7, 8, 9, 92, 112, 164, 166]",0.4285714285714285,0.75,0.5454545454545454,[],0.0,0.0,0.0
Q9ZPY1,"[42, 66]",[],0.0,0.0,0.0,"[42, 126]",0.5,0.5,0.5,[],0.0,0.0,0.0
Q7LKZ6,[400],"[400, 504, 625]",0.3333333333333333,1.0,0.5,"[399, 400, 504, 625]",0.25,1.0,0.4,"[504, 625]",0.0,0.0,0.0
P14529,[151],[151],1.0,1.0,1.0,"[46, 147, 149, 151, 218, 296]",0.1666666666666666,1.0,0.2857142857142857,[151],1.0,1.0,1.0
P86226,"[1, 5]",[],0.0,0.0,0.0,"[5, 47, 124]",0.3333333333333333,0.5,0.4,[],0.0,0.0,0.0
P69816,[10],[10],1.0,1.0,1.0,"[10, 15, 16]",0.3333333333333333,1.0,0.5,[],0.0,0.0,0.0
Q0E2Y1,"[254, 255, 312, 340, 378, 394, 413, 417, 419]",[],0.0,0.0,0.0,"[309, 312, 340, 374, 375, 417]",0.5,0.3333333333333333,0.4,[394],1.0,0.1111111111111111,0.1999999999999999
Q98RC3,"[50, 52, 65, 67, 83]","[52, 67]",1.0,0.4,0.5714285714285715,"[11, 67]",0.5,0.2,0.2857142857142857,[67],1.0,0.2,0.3333333333333333
P11928,"[64, 76, 78, 149, 211, 214, 231]","[64, 76, 78, 149, 214]",1.0,0.7142857142857143,0.8333333333333333,[232],0.0,0.0,0.0,[149],1.0,0.1428571428571428,0.25
P22751,"[538, 562, 563, 566, 595]","[131, 538, 562, 563, 566]",0.8,0.8,0.8000000000000002,"[94, 536, 568, 595, 647]",0.2,0.2,0.2,[595],1.0,0.2,0.3333333333333333
P40084,"[73, 78, 112, 116]","[73, 78, 112, 116]",1.0,1.0,1.0,"[106, 126]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q9LJK1,"[218, 219, 226, 243]",[218],1.0,0.25,0.4,"[280, 281]",0.0,0.0,0.0,[],0.0,0.0,0.0
I6WZK7,"[120, 122, 161, 163, 437, 440, 442, 485, 486, 487, 491]","[120, 122, 161, 163, 437, 440, 442, 485, 486, 487, 491, 496]",0.9166666666666666,1.0,0.9565217391304348,"[120, 122, 161, 163, 215, 241, 437, 440, 442, 485, 486, 487, 491, 496]",0.7857142857142857,1.0,0.88,[491],1.0,0.0909090909090909,0.1666666666666666
D4AJR9,"[130, 135]","[130, 135]",1.0,1.0,1.0,"[130, 132]",0.5,0.5,0.5,[130],1.0,0.5,0.6666666666666666
L0DSL2,"[42, 45, 46, 58, 63, 66, 67, 72, 94, 97, 98, 147, 212, 215, 216, 255, 258, 259, 262, 324, 327, 328, 330, 331, 386, 388, 400, 407, 410, 411, 426, 439, 442, 443, 519]","[42, 45, 46, 58, 63, 66, 67, 72, 94, 97, 98, 212, 215, 255, 258, 259, 262, 324, 327, 328, 400, 407, 410, 411, 426, 439, 442, 443, 519]",1.0,0.8285714285714286,0.90625,"[110, 216, 389, 391, 519]",0.4,0.0571428571428571,0.0999999999999999,[],0.0,0.0,0.0
P50139,"[176, 187, 189, 192, 236, 248, 250, 271, 276]","[173, 189, 271]",0.6666666666666666,0.2222222222222222,0.3333333333333333,"[188, 248, 324]",0.3333333333333333,0.1111111111111111,0.1666666666666666,[248],1.0,0.1111111111111111,0.1999999999999999
P23857,"[67, 93]",[67],1.0,0.5,0.6666666666666666,"[67, 68]",0.5,0.5,0.5,[67],1.0,0.5,0.6666666666666666
Q9FFB6,"[27, 29, 40, 41, 47, 50, 51, 66, 78, 81, 91, 94, 103, 106, 119, 120, 123, 126, 136, 137, 140, 143, 152, 154]","[27, 29, 47, 50, 51, 66, 91, 94, 119, 143, 152, 163, 182, 190, 202, 205, 241, 244, 259, 262]",0.55,0.4583333333333333,0.5,"[66, 119, 152, 184, 187, 268]",0.5,0.125,0.2,[],0.0,0.0,0.0
Q01402,"[93, 141, 169, 175, 186, 196, 199]","[169, 175, 199]",1.0,0.4285714285714285,0.6,"[93, 196, 199, 210]",0.75,0.4285714285714285,0.5454545454545454,[199],1.0,0.1428571428571428,0.25
Q09693,"[355, 357, 419]","[357, 419]",1.0,0.6666666666666666,0.8,"[419, 506]",0.5,0.3333333333333333,0.4,[],0.0,0.0,0.0
Q8W566,"[133, 135, 234, 291, 296]","[133, 135, 176, 291, 296]",0.8,0.8,0.8000000000000002,"[142, 291]",0.5,0.2,0.2857142857142857,[291],1.0,0.2,0.3333333333333333
F4HWL4,"[564, 568, 571, 586, 626]",[564],1.0,0.2,0.3333333333333333,"[245, 248, 623, 626]",0.25,0.2,0.2222222222222222,[],0.0,0.0,0.0
P82902,[44],"[44, 48]",0.5,1.0,0.6666666666666666,[1],0.0,0.0,0.0,[],0.0,0.0,0.0
Q9AL94,"[6, 9, 39, 42]","[6, 9, 39, 42]",1.0,1.0,1.0,"[11, 19, 42]",0.3333333333333333,0.25,0.2857142857142857,[],0.0,0.0,0.0
Q22710,"[154, 155, 158, 164]","[154, 155, 158, 164]",1.0,1.0,1.0,"[154, 155, 158, 164, 168, 220, 275]",0.5714285714285714,1.0,0.7272727272727273,[155],1.0,0.25,0.4
P90518,"[350, 352, 364, 366, 369, 432, 433, 501, 544, 579, 586, 653]","[79, 152, 352, 364]",0.5,0.1666666666666666,0.25,"[152, 350, 368, 544, 684]",0.4,0.1666666666666666,0.2352941176470588,[],0.0,0.0,0.0
P44570,"[160, 209, 213]","[158, 160, 209, 213]",0.75,1.0,0.8571428571428571,"[94, 151, 160, 203, 209, 213]",0.5,1.0,0.6666666666666666,[209],1.0,0.3333333333333333,0.5
C4JUE5,"[52, 72, 74, 123]","[52, 72, 74, 88, 123]",0.8,1.0,0.888888888888889,"[52, 74, 88, 125, 252]",0.4,0.5,0.4444444444444445,"[52, 88]",0.5,0.25,0.3333333333333333
P36069,"[61, 170, 254]","[60, 61, 135, 254]",0.5,0.6666666666666666,0.5714285714285715,"[61, 170, 254]",1.0,1.0,1.0,"[61, 254]",1.0,0.6666666666666666,0.8
P43154,"[477, 478, 481]","[477, 478, 481, 505, 549]",0.6,1.0,0.7499999999999999,"[478, 549]",0.5,0.3333333333333333,0.4,[478],1.0,0.3333333333333333,0.5
P16692,"[21, 23, 26, 76, 78, 80, 81, 143, 164, 222, 225]","[21, 23, 26, 76, 78, 80, 81, 143, 164, 222, 225]",1.0,1.0,1.0,"[19, 21, 23, 26, 54, 76, 78, 80, 81, 143, 164, 200, 222, 225]",0.7857142857142857,1.0,0.88,[],0.0,0.0,0.0
Q39054,"[485, 486, 541, 573, 600, 607]",[242],0.0,0.0,0.0,"[122, 199, 666]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q9HLE4,"[62, 66, 78, 87, 102, 207, 209, 230]",[66],1.0,0.125,0.2222222222222222,[],0.0,0.0,0.0,[66],1.0,0.125,0.2222222222222222
Q04399,"[100, 102, 145, 147, 452, 455, 457, 530, 531, 532, 536]","[100, 102, 145, 147, 452, 455, 457, 530, 531, 532, 536]",1.0,1.0,1.0,"[100, 102, 145, 147, 452, 455, 457, 530, 531, 532, 536, 600]",0.9166666666666666,1.0,0.9565217391304348,[],0.0,0.0,0.0
O59272,"[156, 157, 191]","[7, 10, 111, 156, 157, 191, 240, 264]",0.375,1.0,0.5454545454545454,"[7, 156, 160, 164, 242]",0.2,0.3333333333333333,0.25,[],0.0,0.0,0.0
Q5JE80,"[27, 36, 39]","[27, 36, 39, 180, 273]",0.6,1.0,0.7499999999999999,"[27, 36, 39, 82, 113]",0.6,1.0,0.7499999999999999,[],0.0,0.0,0.0
P15636,"[262, 318, 399]","[262, 318, 399]",1.0,1.0,1.0,"[262, 318, 397, 399]",0.75,1.0,0.8571428571428571,"[262, 318, 399]",1.0,1.0,1.0
Q54S02,"[46, 50, 56, 95, 99, 109, 124, 129, 165, 168]","[50, 56, 95, 124, 165, 168]",1.0,0.6,0.7499999999999999,"[50, 56, 95, 99, 109]",1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0
O54259,"[18, 63, 67]",[],0.0,0.0,0.0,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q9UUF3,[189],[189],1.0,1.0,1.0,"[189, 191, 194, 195]",0.25,1.0,0.4,[],0.0,0.0,0.0
Q2M405,[470],"[220, 260, 274, 391, 470]",0.2,1.0,0.3333333333333333,"[220, 276, 470]",0.3333333333333333,1.0,0.5,"[470, 489]",0.5,1.0,0.6666666666666666
Q6FJI9,[94],[],0.0,0.0,0.0,[27],0.0,0.0,0.0,[],0.0,0.0,0.0
P38278,"[180, 201]",[201],1.0,0.5,0.6666666666666666,[43],0.0,0.0,0.0,[],0.0,0.0,0.0
Q8XAC3,"[125, 191, 212, 223, 269]","[55, 125, 191, 212, 244, 269]",0.6666666666666666,0.8,0.7272727272727272,"[191, 212, 269]",1.0,0.6,0.7499999999999999,[269],1.0,0.2,0.3333333333333333
Q9HZ00,"[60, 62, 104, 106]","[43, 60, 62, 78, 104, 106]",0.6666666666666666,1.0,0.8,"[57, 60, 62, 78, 104, 106]",0.6666666666666666,1.0,0.8,[],0.0,0.0,0.0
D3JV05,"[70, 122, 148]","[36, 70, 122, 186]",0.5,0.6666666666666666,0.5714285714285715,"[36, 70, 98, 120, 148]",0.4,0.6666666666666666,0.5,[],0.0,0.0,0.0
J7FJH2,"[132, 139, 143, 148, 233, 234, 264, 271, 281]","[139, 143, 148, 233, 234, 267]",0.8333333333333334,0.5555555555555556,0.6666666666666667,"[99, 143, 148, 233, 234, 263, 267]",0.5714285714285714,0.4444444444444444,0.5,[],0.0,0.0,0.0
Q9XB59,"[101, 103, 104, 130, 251, 253, 263, 267]","[101, 103, 251]",1.0,0.375,0.5454545454545454,"[67, 101, 103, 191, 251, 267]",0.6666666666666666,0.5,0.5714285714285715,[],0.0,0.0,0.0
P45306,"[459, 470, 484]",[459],1.0,0.3333333333333333,0.5,"[63, 233, 404, 405, 459, 460, 484]",0.2857142857142857,0.6666666666666666,0.4,"[459, 484, 488]",0.6666666666666666,0.6666666666666666,0.6666666666666666
